,Date,AveragePrice,Total Volume,Sales,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
41,2017-03-19,1.39,2975356.86,4135746.0354,463863.64,1224340.81,212871.38,1074281.03,650674.32,377140.01,46466.7,conventional,2017,GreatLakes
42,2017-03-12,1.38,2883466.63,3979183.9494,460240.32,1259335.82,211090.34,952800.15,549146.17,358275,45378.98,conventional,2017,GreatLakes
43,2017-03-05,1.24,3197341.66,3964703.6584,563498.27,1313704.16,195550.24,1124588.99,720629.17,364409.43,39550.39,conventional,2017,GreatLakes
44,2017-02-26,1.08,3848715.52,4156612.7616,565282.75,1692494.9,368973.25,1221964.62,756489.66,369884.9,95590.06,conventional,2017,GreatLakes
45,2017-02-19,1.1,3184221.55,3502643.705,458082.87,1329999.72,224790.76,1171348.2,721288.96,401353.64,48705.6,conventional,2017,GreatLakes
46,2017-02-12,0.88,4129136.03,3633639.7064,765348.23,1694610.53,249248.52,1419928.75,978488.81,422557.68,18882.26,conventional,2017,GreatLakes
47,2017-02-05,0.73,6575186.76,4799886.3348,1338529.97,3117639.02,322305.24,1796712.53,1334037.61,449566.65,13108.27,conventional,2017,GreatLakes
48,2017-01-29,1.01,3799154.1,3837145.641,593815.23,1631554.73,181118.9,1392665.24,891429.94,485161.76,16073.54,conventional,2017,GreatLakes
49,2017-01-22,0.95,4696372.14,4461553.533,680490.86,2241043.46,234650.47,1540187.35,1068557,455206.07,16424.28,conventional,2017,GreatLakes
50,2017-01-15,1.05,3893220.87,4087881.9135,667328.63,1705655.8,182713.77,1337522.67,878109.85,449340.86,10071.96,conventional,2017,GreatLakes
51,2017-01-08,0.99,4067134.96,4026463.6104,725716.77,1755106.4,195159.52,1391152.27,1010322.96,367740.51,13088.8,conventional,2017,GreatLakes
52,2017-01-01,0.88,4225245.4,3718215.952,636277.7,2157249.6,189356.95,1242361.15,885769.21,349032.8,7559.14,conventional,2017,GreatLakes
0,2017-12-31,1.37,195897.4,268379.438,35962.67,106173.46,56.99,53704.28,41330.39,12373.89,0,conventional,2017,HarrisburgScranton
1,2017-12-24,1.37,217968.19,298616.4203,37343.09,115065.17,82,65477.93,61171.2,4306.73,0,conventional,2017,HarrisburgScranton
2,2017-12-17,1.37,196746,269542.02,35590.92,101937.4,71.96,59145.72,54104.35,5041.37,0,conventional,2017,HarrisburgScranton
3,2017-12-10,1.13,274939,310681.07,43089.18,163729.22,84.84,68035.76,62282.56,5753.2,0,conventional,2017,HarrisburgScranton
4,2017-12-03,1.27,231977,294610.79,39382,127730,91,64773,57036,7738,0,conventional,2017,HarrisburgScranton
5,2017-11-26,1.3,191490,248937,30488,89564,97,71341,55196,16146,0,conventional,2017,HarrisburgScranton
6,2017-11-19,1.3,216608,281590.4,30820,97308,125,88355,59742,28613,0,conventional,2017,HarrisburgScranton
7,2017-11-12,1.38,201442,277989.96,31166,99684,74,70518,54249,16269,0,conventional,2017,HarrisburgScranton
8,2017-11-05,1.45,191459.87,277616.8115,31048.2,99317.22,76.31,61018.14,58486.25,2505.22,26.67,conventional,2017,HarrisburgScranton
9,2017-10-29,1.47,203026.62,298449.1314,30541.03,117170.48,36.92,55278.19,54995.56,282.63,0,conventional,2017,HarrisburgScranton
10,2017-10-22,1.43,206115.08,294744.5644,30373.68,111836.53,29.48,63875.39,62343.72,1531.67,0,conventional,2017,HarrisburgScranton
11,2017-10-15,1.48,205858.6,304670.728,32691.3,112916.52,74.12,60176.66,48527.09,11649.57,0,conventional,2017,HarrisburgScranton
12,2017-10-08,1.54,164699.75,253637.615,34256.95,79474.31,139.28,50829.21,46034.83,4794.38,0,conventional,2017,HarrisburgScranton
13,2017-10-01,1.45,213952.02,310230.429,37491.09,115716.48,192.67,60551.78,56521.74,4030.04,0,conventional,2017,HarrisburgScranton
14,2017-09-24,1.44,209982.19,302374.3536,36336.43,122032.96,70.71,51542.09,50219.51,1319.25,3.33,conventional,2017,HarrisburgScranton
15,2017-09-17,1.46,189035.91,275992.4286,32973.74,107531.22,54.93,48476.02,47545.72,763.63,166.67,conventional,2017,HarrisburgScranton
16,2017-09-10,1.51,180874.92,273121.1292,32675.66,97799.79,61.9,50337.57,44252.37,1741.87,4343.33,conventional,2017,HarrisburgScranton
17,2017-09-03,1.53,212828.72,325627.9416,39153.66,117858.62,49.9,55766.54,52253.48,599.73,2913.33,conventional,2017,HarrisburgScranton
18,2017-08-27,1.48,214056.41,316803.4868,40614.08,112224.82,30.39,61187.12,60211.91,245.21,730,conventional,2017,HarrisburgScranton
19,2017-08-20,1.47,212934.98,313014.4206,40413.35,104200.02,62.76,68258.85,60759.46,3437.16,4062.23,conventional,2017,HarrisburgScranton
20,2017-08-13,1.43,238229.99,340668.8857,42116.11,127782.88,58.29,68272.71,55944.4,9001.64,3326.67,conventional,2017,HarrisburgScranton
21,2017-08-06,1.37,235902.96,323187.0552,42012.76,129112.23,58.47,64719.5,59348.16,2124.67,3246.67,conventional,2017,HarrisburgScranton
22,2017-07-30,1.36,222758.77,302951.9272,41369.26,115565.26,55.81,65768.44,64199.34,285.77,1283.33,conventional,2017,HarrisburgScranton
23,2017-07-23,1.38,224207.07,309405.7566,44426.16,116786.25,100.44,62894.22,58580.71,1086.84,3226.67,conventional,2017,HarrisburgScranton
24,2017-07-16,1.38,224434.92,309720.1896,42951.31,120360.02,131.85,60991.74,53141.81,3621.04,4228.89,conventional,2017,HarrisburgScranton
25,2017-07-09,1.47,237446.62,349046.5314,41065.78,129466.37,176.98,66737.49,49614.54,8987.95,8135,conventional,2017,HarrisburgScranton
26,2017-07-02,1.48,226114.96,334650.1408,40997.57,111399.05,155.12,73563.22,61049.83,5973.39,6540,conventional,2017,HarrisburgScranton
27,2017-06-25,1.46,222447.25,324772.985,40132.56,121032.8,92.67,61189.22,52906.18,2108.04,6175,conventional,2017,HarrisburgScranton
28,2017-06-18,1.5,238389.11,357583.665,45186.48,131057.91,86.44,62058.28,55129.91,2569.76,4358.61,conventional,2017,HarrisburgScranton
29,2017-06-11,1.5,232728.73,349093.095,50902.99,115824.28,93.56,65907.9,58868.88,4122.08,2916.94,conventional,2017,HarrisburgScranton
30,2017-06-04,1.55,247060.03,382943.0465,50484.86,118452.04,139.39,77983.74,75848.61,1879.02,256.11,conventional,2017,HarrisburgScranton
31,2017-05-28,1.56,275488.47,429762.0132,53527.9,137082.84,170.2,84707.53,80202.22,4474.75,30.56,conventional,2017,HarrisburgScranton
32,2017-05-21,1.51,244638.89,369404.7239,52736.28,119601.86,179.49,72121.26,70371.47,1749.79,0,conventional,2017,HarrisburgScranton
33,2017-05-14,1.54,239036.52,368116.2408,52237.47,95012.5,152.37,91634.18,90107.34,1469.9,56.94,conventional,2017,HarrisburgScranton
34,2017-05-07,1.51,301180.77,454782.9627,53636.12,140316.58,208.35,107019.72,101118.65,5671.9,229.17,conventional,2017,HarrisburgScranton
35,2017-04-30,1.48,268831.64,397870.8272,54369.02,135977,123.86,78361.76,76015.77,2179.32,166.67,conventional,2017,HarrisburgScranton
36,2017-04-23,1.49,225681.54,336265.4946,53508.78,103642.1,52.7,68477.96,61430.73,7047.23,0,conventional,2017,HarrisburgScranton
37,2017-04-16,1.56,261861.07,408503.2692,50600.52,123726.97,83.48,87450.1,74662.8,12787.3,0,conventional,2017,HarrisburgScranton
38,2017-04-09,1.48,251676.02,372480.5096,47837.77,121350.21,124.82,82363.22,78470.9,3892.32,0,conventional,2017,HarrisburgScranton
39,2017-04-02,1.46,239412.64,349542.4544,53424.06,110824.96,74.27,75089.35,73919.09,1170.26,0,conventional,2017,HarrisburgScranton
40,2017-03-26,1.38,254599.21,351346.9098,52944.04,131659.03,340.26,69655.88,68119.1,1536.78,0,conventional,2017,HarrisburgScranton
41,2017-03-19,1.4,243265.5,340571.7,59161.21,118545.42,245.2,65313.67,58499.02,6729.93,84.72,conventional,2017,HarrisburgScranton
42,2017-03-12,1.42,245928.12,349217.9304,51306.88,126552.09,107.88,67961.27,64446.7,3514.57,0,conventional,2017,HarrisburgScranton
43,2017-03-05,1.19,273485.3,325447.507,53961.57,151537,745.71,67241.02,66399.83,841.19,0,conventional,2017,HarrisburgScranton
44,2017-02-26,1.29,260743.16,336358.6764,52855.29,139066.59,100.84,68720.44,66310.52,2332.14,77.78,conventional,2017,HarrisburgScranton
45,2017-02-19,1.28,224541.2,287412.736,56042.2,104680.99,184.45,63633.56,61717.96,1915.6,0,conventional,2017,HarrisburgScranton
46,2017-02-12,1.13,276755.29,312733.4777,105170.96,106548.49,367.91,64667.93,57944.02,6589.19,134.72,conventional,2017,HarrisburgScranton
47,2017-02-05,1.14,348380.9,397154.226,117876.11,153442.16,4525.24,72537.39,67100.41,5107.7,329.28,conventional,2017,HarrisburgScranton
48,2017-01-29,1.25,267917.78,334897.225,64322.44,129735.77,1855.78,72003.79,70448.34,1418.77,136.68,conventional,2017,HarrisburgScranton
49,2017-01-22,1.4,266851.77,373592.478,49774.5,135845.63,3688.76,77542.88,74174.07,3242.21,126.6,conventional,2017,HarrisburgScranton
50,2017-01-15,1.44,251547.43,362228.2992,47536.54,126095.12,791.62,77124.15,75330.56,1793.59,0,conventional,2017,HarrisburgScranton
51,2017-01-08,1.3,275064.65,357584.045,51590.9,153751.13,98.83,69623.79,67890.58,1733.21,0,conventional,2017,HarrisburgScranton
52,2017-01-01,1.35,235430.29,317830.8915,41800.77,136109.66,420.83,57099.03,52817.14,4281.89,0,conventional,2017,HarrisburgScranton
0,2017-12-31,1.42,245203.25,348188.615,4805.09,183945.55,178.97,56273.64,48824.63,7447.45,1.56,conventional,2017,HartfordSpringfield
1,2017-12-24,1.5,225990.67,338986.005,5610.69,161963.18,198.18,58218.62,53040.5,5162.55,15.57,conventional,2017,HartfordSpringfield
2,2017-12-17,1.44,228292.45,328741.128,6271.96,160129.76,112.41,61778.32,56644.7,5133.62,0,conventional,2017,HartfordSpringfield
3,2017-12-10,1.14,447122.29,509719.4106,18098,359319.53,162.16,69542.6,58863.24,10673.16,6.2,conventional,2017,HartfordSpringfield
4,2017-12-03,1.55,231210,358375.5,5716,166828,171,58495,47328,11166,0,conventional,2017,HartfordSpringfield
5,2017-11-26,1.38,229399,316570.62,5695,153323,88,70294,42139,28155,0,conventional,2017,HartfordSpringfield
6,2017-11-19,1.38,264765,365375.7,4591,169972,131,90071,61128,28942,0,conventional,2017,HartfordSpringfield
7,2017-11-12,1.56,226866,353910.96,6490,162389,206,57781,55528,2253,0,conventional,2017,HartfordSpringfield
8,2017-11-05,1.53,240615.51,368141.7303,5209.01,161648.13,106.23,73652.14,62768.76,10883.38,0,conventional,2017,HartfordSpringfield
9,2017-10-29,1.53,247946.32,379357.8696,5938.74,188044,173.6,53789.98,51182.38,2607.6,0,conventional,2017,HartfordSpringfield
10,2017-10-22,1.5,244786.18,367179.27,7441.12,179802.05,151.61,57391.4,55717.53,1673.87,0,conventional,2017,HartfordSpringfield
11,2017-10-15,1.58,236604.19,373834.6202,7043.32,177668.62,73,51819.25,49691.8,2127.45,0,conventional,2017,HartfordSpringfield
12,2017-10-08,1.6,217988.15,348781.04,7540.43,159211.65,174.29,51061.78,50139.83,921.95,0,conventional,2017,HartfordSpringfield
13,2017-10-01,1.6,250057.54,400092.064,6770.97,189987.47,76.86,53222.24,51546.23,1676.01,0,conventional,2017,HartfordSpringfield
14,2017-09-24,1.59,228615.67,363498.9153,4809.81,181192.01,81.52,42532.33,41353.71,1178.62,0,conventional,2017,HartfordSpringfield
15,2017-09-17,1.54,222593.17,342793.4818,7488.87,162728.73,73.1,52302.47,50193.57,2102.23,6.67,conventional,2017,HartfordSpringfield
16,2017-09-10,1.57,243134.01,381720.3957,5195.18,182049.97,130.21,55758.65,52068.88,2423.1,1266.67,conventional,2017,HartfordSpringfield
17,2017-09-03,1.74,224635.6,390865.944,4476.51,165217.63,79.27,54862.19,52916.32,345.87,1600,conventional,2017,HartfordSpringfield
18,2017-08-27,1.78,220520.33,392526.1874,4245.98,160115.84,67.41,56091.1,55270.66,377.11,443.33,conventional,2017,HartfordSpringfield
19,2017-08-20,1.74,223619.15,389097.321,3659.65,155326.78,79.42,64553.3,59503.97,3259.33,1790,conventional,2017,HartfordSpringfield
20,2017-08-13,1.63,263624.63,429708.1469,4240,193118.61,164.97,66101.05,49438.96,14192.88,2469.21,conventional,2017,HartfordSpringfield
21,2017-08-06,1.6,262304.2,419686.72,5057.28,200007.7,223.22,57016,52868.61,2359.61,1787.78,conventional,2017,HartfordSpringfield
22,2017-07-30,1.56,258166.4,402739.584,5477.9,190639.6,130.79,61918.11,59706.9,1314.55,896.66,conventional,2017,HartfordSpringfield
23,2017-07-23,1.59,264308.37,420250.3083,8142.48,201585.67,62.7,54517.52,49946.51,3071.01,1500,conventional,2017,HartfordSpringfield
24,2017-07-16,1.59,265615.87,422329.2333,10004.17,205771.6,129.66,49710.44,46745.57,1544.87,1420,conventional,2017,HartfordSpringfield
25,2017-07-09,1.72,273059.91,469663.0452,10848.33,198967.11,142.4,63102.07,56481.05,3381.02,3240,conventional,2017,HartfordSpringfield
26,2017-07-02,1.76,259782.83,457217.7808,9173.43,191483.01,549.47,58576.92,46887.32,8666.82,3022.78,conventional,2017,HartfordSpringfield
27,2017-06-25,1.68,275912.97,463533.7896,8658.16,220849.19,134.57,46271.05,42685.55,670.5,2915,conventional,2017,HartfordSpringfield
28,2017-06-18,1.79,256900.68,459852.2172,5734.57,195637.72,124.6,55403.79,52477.5,86.29,2840,conventional,2017,HartfordSpringfield
29,2017-06-11,1.75,296173.79,518304.1325,11601.99,218427.65,135.11,66009.04,62894.62,6.09,3108.33,conventional,2017,HartfordSpringfield
30,2017-06-04,1.81,288516.73,522215.2813,10922.08,216912.96,148.68,60533.01,59149.95,0,1383.06,conventional,2017,HartfordSpringfield
31,2017-05-28,1.85,304340.56,563030.036,10672.4,225753.07,210.84,67704.25,67319.99,27.59,356.67,conventional,2017,HartfordSpringfield
32,2017-05-21,1.8,279086.43,502355.574,10370.09,208423.4,169.35,60123.59,59724.57,245.41,153.61,conventional,2017,HartfordSpringfield
33,2017-05-14,1.76,285282.2,502096.672,4501.51,193014.31,269.13,87497.25,85671.81,1111.55,713.89,conventional,2017,HartfordSpringfield
34,2017-05-07,1.61,369499.67,594894.4687,6754.65,251849.93,310.83,110584.26,109324.82,974.72,284.72,conventional,2017,HartfordSpringfield
35,2017-04-30,1.66,300311.86,498517.6876,7020.54,234305.43,228.33,58757.56,56541.74,2215.82,0,conventional,2017,HartfordSpringfield
36,2017-04-23,1.76,267468.69,470744.8944,8180.9,201383.54,202.5,57701.75,51718.85,5982.9,0,conventional,2017,HartfordSpringfield
37,2017-04-16,1.8,257405.41,463329.738,6808.85,189287.26,128.05,61181.25,56049.22,5132.03,0,conventional,2017,HartfordSpringfield
38,2017-04-09,1.74,284522.31,495068.8194,7409.75,199909.01,161.85,77041.7,76173.81,867.89,0,conventional,2017,HartfordSpringfield
39,2017-04-02,1.71,269090.51,460144.7721,10131.3,204310.58,345.18,54303.45,53650.11,653.34,0,conventional,2017,HartfordSpringfield
40,2017-03-26,1.58,270398.76,427230.0408,7860.88,203663.76,1524.94,57349.18,56284.03,862.37,202.78,conventional,2017,HartfordSpringfield
41,2017-03-19,1.66,253838.3,421371.578,5615.33,195073.06,691.53,52458.38,46606.3,5852.08,0,conventional,2017,HartfordSpringfield
42,2017-03-12,1.65,248805.91,410529.7515,4902.42,186372.61,162.89,57367.99,56747.94,620.05,0,conventional,2017,HartfordSpringfield
43,2017-03-05,1.25,373924.25,467405.3125,8437.42,316785.84,265.3,48435.69,46650.51,1785.18,0,conventional,2017,HartfordSpringfield
44,2017-02-26,1.59,259318.66,412316.6694,11083.37,193422.27,350.5,54462.52,51393.77,3068.75,0,conventional,2017,HartfordSpringfield
45,2017-02-19,1.3,249027.94,323736.322,30000.58,167971.32,598.22,50457.82,45723.05,4491.71,243.06,conventional,2017,HartfordSpringfield
46,2017-02-12,1.14,395980.22,451417.4508,85641.41,249990.68,2290.06,58058.07,54676.58,2761.55,619.94,conventional,2017,HartfordSpringfield
47,2017-02-05,1.2,486542.38,583850.856,52460.96,356398.62,23027.59,54655.21,49803.73,3869.41,982.07,conventional,2017,HartfordSpringfield
48,2017-01-29,1.46,292710.38,427357.1548,4741.29,220159.57,3935.43,63874.09,62167.99,1025.61,680.49,conventional,2017,HartfordSpringfield
49,2017-01-22,1.47,332672.05,489027.9135,4349.36,247185.31,13325.62,67811.76,65059.13,1897.89,854.74,conventional,2017,HartfordSpringfield
50,2017-01-15,1.43,284386.03,406672.0229,4665.17,223678.05,7893.25,48149.56,46455.74,1319.66,374.16,conventional,2017,HartfordSpringfield
51,2017-01-08,1.25,369468.59,461835.7375,5105.33,315473.05,306.22,48583.99,47415.32,1168.67,0,conventional,2017,HartfordSpringfield
52,2017-01-01,1.64,232663.88,381568.7632,2772.36,188107.91,2695.77,39087.84,38034.62,919.42,133.8,conventional,2017,HartfordSpringfield
0,2017-12-31,0.78,1391181.63,1085121.6714,564063.25,209000.62,4194.25,613923.51,527743.84,86179.67,0,conventional,2017,Houston
1,2017-12-24,0.99,1063384.61,1052750.7639,486643.36,150511.24,3020.72,423209.29,327462.75,95743.21,3.33,conventional,2017,Houston
2,2017-12-17,0.98,928716.6,910142.268,429276.67,184347.17,2606.12,312486.64,218017.64,94469,0,conventional,2017,Houston
3,2017-12-10,0.79,1266364.71,1000428.1209,459265.36,294180.18,6828.23,506090.94,416839.01,89251.93,0,conventional,2017,Houston
4,2017-12-03,0.77,1398400,1076768,540763,289729,7694,560213,479680,80533,0,conventional,2017,Houston
5,2017-11-26,0.88,991547,872561.36,501157,134619,2692,353079,264827,88252,0,conventional,2017,Houston
6,2017-11-19,0.89,1142126,1016492.14,620361,134476,2776,384513,298259,86254,0,conventional,2017,Houston
7,2017-11-12,0.88,1256897,1106069.36,514065,251034,6534,485264,416893,68334,37,conventional,2017,Houston
8,2017-11-05,0.95,1363261.11,1295098.0545,526090.63,264224.32,4359.04,568587.12,428438.84,137878.28,2270,conventional,2017,Houston
9,2017-10-29,1.12,1126402.78,1261571.1136,481864.71,189258.96,2105.74,453173.37,264530.01,188243.36,400,conventional,2017,Houston
10,2017-10-22,1.16,1008358.03,1169695.3148,492168.22,128029.43,1834.84,386325.54,298349.69,87975.85,0,conventional,2017,Houston
11,2017-10-15,1.26,1029556.13,1297240.7238,476686.67,149935.14,1866.1,401068.22,310037.28,91030.94,0,conventional,2017,Houston
12,2017-10-08,1.29,1042700.75,1345083.9675,491561.89,146966.38,1449.29,402723.19,320849.72,81873.47,0,conventional,2017,Houston
13,2017-10-01,1.29,991939.31,1279601.7099,472251.74,141695.25,2169.62,375822.7,291964.68,83858.02,0,conventional,2017,Houston
14,2017-09-24,1.25,949769.71,1187212.1375,470511.08,145808.34,1812.37,331637.92,262287.19,69350.73,0,conventional,2017,Houston
15,2017-09-17,1.2,964460.21,1157352.252,460806.95,171011.56,2264.51,330377.19,229435.93,100937.93,3.33,conventional,2017,Houston
16,2017-09-10,1.1,1138315.8,1252147.38,606027.02,165584.72,2452.1,364251.96,259297.35,104954.61,0,conventional,2017,Houston
17,2017-09-03,1.19,852110.88,1014011.9472,426423.84,171139.39,1860.58,252687.07,172564.44,79904.85,217.78,conventional,2017,Houston
18,2017-08-27,1.16,1109914.22,1287500.4952,510226.8,195358.46,1867.94,402461.02,293696.79,108227.56,536.67,conventional,2017,Houston
19,2017-08-20,1.01,1096227.54,1107189.8154,458024.37,216584.11,1575.76,420043.3,230159.82,189883.48,0,conventional,2017,Houston
20,2017-08-13,0.99,1332232.95,1318910.6205,406049.08,395755.28,6723.26,523705.33,224811.25,298894.08,0,conventional,2017,Houston
21,2017-08-06,0.99,1192888.53,1180959.6447,552895.89,251754,3739.05,384499.59,246147.25,138352.34,0,conventional,2017,Houston
22,2017-07-30,1,1117345.6,1117345.6,536258.78,203627.59,2676.17,374783.06,247453.57,127329.49,0,conventional,2017,Houston
23,2017-07-23,1.02,1088792.51,1110568.3602,510127.52,214165.71,3006.89,361492.39,240331.25,121091.14,70,conventional,2017,Houston
24,2017-07-16,1.01,1143310.87,1154743.9787,475986.48,251487.71,4545.5,411291.18,279519.76,131771.42,0,conventional,2017,Houston
25,2017-07-09,0.78,1513596.5,1180605.27,565234.2,223073.67,3020.2,722268.43,334967.14,387301.29,0,conventional,2017,Houston
26,2017-07-02,0.83,1348652.11,1119381.2513,559731.32,240188.7,4720.91,544011.18,276152.2,267556.2,302.78,conventional,2017,Houston
27,2017-06-25,0.82,1352318.9,1108901.498,569850.04,285476.88,2928.68,494063.3,188282.06,305777.91,3.33,conventional,2017,Houston
28,2017-06-18,0.77,1755331.3,1351605.101,583952.66,412002.26,7010.41,752365.97,201968.43,550383.65,13.89,conventional,2017,Houston
29,2017-06-11,0.89,1240308.02,1103874.1378,627610.5,201534.03,5451.76,405711.73,200221.42,205490.31,0,conventional,2017,Houston
30,2017-06-04,0.83,1377530.34,1143350.1822,603106.83,192105.68,4926.04,577391.79,357447.61,219944.18,0,conventional,2017,Houston
31,2017-05-28,0.87,1315258.8,1144275.156,627786.36,268181.39,5549.79,413741.26,187986.63,225754.63,0,conventional,2017,Houston
